key,path_id,field_path,type,orig,trans,orig_sha1
8352|steps[2].dialogLine.dialogText,8352,steps[2].dialogLine.dialogText,MonoBehaviour,"Oh, yeah, I know, I'm just...▸▸▸▸▸[hh]▸▸▸▸▸▸▸ double checking...[h]","아, 그래, 나도 알아, 그냥...▸▸▸▸▸[hh]▸▸▸▸▸▸▸ 다시 한 번 확인한 거야...[h]",fb7c5776da755bedc297fac9c404c014ec3fe829
8353|steps[0].dialogLine.dialogText,8353,steps[0].dialogLine.dialogText,MonoBehaviour,Lil[h]lian...▸▸▸▸▸ do you find me attractive?,리[h]안...▸▸▸▸▸ 나 매력 있다고 생각해?,5ec9afec3170d8f012e611b4fe820c37b9d83b7b
8353|steps[1].dialogLine.dialogText,8353,steps[1].dialogLine.dialogText,MonoBehaviour,"Umm...▸▸▸ I mean,▸▸▸▸▸▸▸▸▸▸ yeah?▸▸▸ Like...▸▸ I'd fuck you.[h]","음...▸▸▸ 그러니까,▸▸▸▸▸▸▸▸▸▸ 응?▸▸▸ 그러니까...▸▸ 너랑 하고 싶어.[h]",f8e1b42deb992b41a91a5e88813fef98847d11ca
8353|steps[2].dialogLine.dialogText,8353,steps[2].dialogLine.dialogText,MonoBehaviour,Thank you.▸▸▸▸▸▸▸▸▸▸ That is all I needed to know...,고마워.▸▸▸▸▸▸▸▸▸▸ 그거면 됐어...,b61fe889f562e1933f7bee99629779e4175f25c7
8354|steps[0].dialogLine.dialogText,8354,steps[0].dialogLine.dialogText,MonoBehaviour,"Hey,▸▸▸▸▸ ummmm,▸▸▸ Lai▸▸lani!▸▸▸▸▸ Can you show me your sushi?▸▸ Pleeeease?[hh]","저기,▸▸▸▸▸ 음...▸▸▸ 라이▸▸라니!▸▸▸▸▸ 너 스시 보여줄 수 있어?▸▸ 제발~?[hh]",694ebe7ed2f4c864c87a06e3ecdac375b60822f6
8354|steps[1].dialogLine.dialogText,8354,steps[1].dialogLine.dialogText,MonoBehaviour,"What!?▸▸▸▸▸ Here?▸▸▸▸▸ Uhhh...▸▸▸▸▸▸▸▸▸▸ well...▸▸▸▸▸▸▸▸▸▸ I guess-▸▸▸▸▸▸▸▸▸▸ n-▸▸▸▸▸no,▸▸▸▸▸ I can't!▸▸▸▸▸ What if we get caught?","뭐!?▸▸▸▸▸ 여기서?▸▸▸▸▸ 어...▸▸▸▸▸▸▸▸▸▸ 저기...▸▸▸▸▸▸▸▸▸▸ 음...▸▸▸▸▸▸▸▸▸▸ 아-▸▸▸▸▸ 아, 안 돼,▸▸▸▸▸ 못 해!▸▸▸▸▸ 누가 보면 어쩌려고?",626652dfccccacc1097aaf1f15e5a95f7c935557
8354|steps[2].dialogLine.dialogText,8354,steps[2].dialogLine.dialogText,MonoBehaviour,Awwwwww![hh]▸▸▸▸▸,아아아아앙![hh]▸▸▸▸▸,52a796eb879f99e35f085ec8f3950b72cda70676
8354|steps[3].dialogLine.dialogText,8354,steps[3].dialogLine.dialogText,MonoBehaviour,"[hhhh]▸▸▸▸▸Ok▸▸ay...▸▸▸▸▸▸▸▸▸▸ I'll show you, real quick...▸▸▸▸▸ as long as nobody else is looking.▸▸▸▸▸▸▸▸▸▸ [hhhh]▸▸▸▸▸▸▸▸▸▸This is so embarrassing...▸▸▸▸▸",[hhhh]▸▸▸▸▸알▸▸았어...▸▸▸▸▸▸▸▸▸▸ 진짜 잠깐만 보여줄게...▸▸▸▸▸ 아무도 안 보면.▸▸▸▸▸▸▸▸▸▸ [hhhh]▸▸▸▸▸▸▸▸▸▸ 진짜 너무 창피하다...▸▸▸▸▸,329f618350b255a7b1314ac0c04dc6209093aef4
8354|steps[4].dialogLine.dialogText,8354,steps[4].dialogLine.dialogText,MonoBehaviour,[aaa]▸[hh]▸▸▸Su▸▸goooiiii!▸▸[hh]▸▸▸ I've always wanted to see a REAL Japanese person make sushi!,[aaa]▸[hh]▸▸▸스▸▸고이이이이!▸▸[hh]▸▸▸ 진짜 일본 사람이 스시 만드는 거 꼭 보고 싶었어!,d5dd36d964897b47fd3c9ef215528663162077d7
8354|steps[5].dialogLine.dialogText,8354,steps[5].dialogLine.dialogText,MonoBehaviour,W-▸▸what?▸▸▸▸▸ Oh!▸▸[haha]▸▸▸▸▸ You mean ACTUAL sushi!▸▸[haha],으-▸▸뭐?▸▸▸▸▸ 아!▸▸[haha]▸▸▸▸▸ 진짜 스시 말하는 거였어!▸▸[haha],6d1a44804bdd7229b99a9082c471b87471f952ba
8354|steps[6].dialogLine.dialogText,8354,steps[6].dialogLine.dialogText,MonoBehaviour,Yup yup!▸▸▸▸▸ Mmmhmm!▸▸▸▸▸[haha]▸[hh]▸▸▸▸▸ Uhhhh...▸▸▸▸▸ what did you think I meant?,응응!▸▸▸▸▸ 응응!▸▸▸▸▸[haha]▸[hh]▸▸▸▸▸ 어...▸▸▸▸▸ 내가 뭘 말하는 줄 알았는데?,0994545a4a9b76b97698d15cb0cdbcadf98c2755
8354|steps[7].dialogLine.dialogText,8354,steps[7].dialogLine.dialogText,MonoBehaviour,[hhhh]▸▸▸▸▸N-▸▸▸▸▸nothing!▸▸[hahahaha]▸▸[hhhh],[hhhh]▸▸▸▸▸아-▸▸▸▸▸아무것도 아니야!▸▸[hahahaha]▸▸[hhhh],2ab2ea9331a9f61426034ae7dd6e965238bfbe7e
8355|steps[0].dialogLine.dialogText,8355,steps[0].dialogLine.dialogText,MonoBehaviour,Thank you both very much for such a wonderful time!▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸ Is there anything I can get either of you?,"정말 멋진 시간이었어, 둘 다 고마워!▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸ 혹시 내가 해줄 거 있어?",8bf018a5810afe3f3d8f79beb4395e3435824db8
8355|steps[1].dialogLine.dialogText,8355,steps[1].dialogLine.dialogText,MonoBehaviour,"Is this girl not the cutest thing you've ever seen?▸▸▸▸▸ Honey,▸▸▸▸▸ you're off the clock... relax!▸▸▸▸▸","이 여자애 진짜 귀엽지 않아?▸▸▸▸▸ 자기야,▸▸▸▸▸ 이제 일 안 해도 돼... 좀 쉬어!▸▸▸▸▸",8140eed29b4cf23b2ed9c1ee28ba27c5a35b9db7
8355|steps[2].dialogLine.dialogText,8355,steps[2].dialogLine.dialogText,MonoBehaviour,[hhaahhaa]▸▸▸▸▸[hhhh]▸▸▸▸▸I just want to ensure that our guests are completely satisfied with their stay.,[hhaahhaa]▸▸▸▸▸[hhhh]▸▸▸▸▸ 난 그냥 손님들이 완전히 만족하고 가셨으면 해서 그래.,860fe7fe4bc4edad63cd6f82aca7f288909d0e15
8355|steps[3].dialogLine.dialogText,8355,steps[3].dialogLine.dialogText,MonoBehaviour,"Satisfied,▸▸ huh?▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸ In that case...▸▸▸▸▸▸▸▸▸▸ I'm sure we can think of something for you to do...","만족,▸▸ 그렇지?▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸ 그렇다면...▸▸▸▸▸▸▸▸▸▸ 우리가 너한테 시킬 만한 거 생각해볼 수 있을 것 같은데...",d5b121bbb157fa0c593e5a118ae57698b1cfb2fa
8356|steps[0].dialogLine.dialogText,8356,steps[0].dialogLine.dialogText,MonoBehaviour,"I have to admit Jessie,▸▸▸▸▸▸▸ you've...▸▸▸▸▸▸▸ piqued my interest...[t]","솔직히 말해서 제시,▸▸▸▸▸▸▸ 너한테 좀...▸▸▸▸▸▸▸ 흥미가 생겼어...[t]",c556ccccd4985a5f5871df7c542c0bbd6fd13733
8356|steps[1].dialogLine.dialogText,8356,steps[1].dialogLine.dialogText,MonoBehaviour,Oh?▸▸▸▸▸▸▸▸▸▸▸▸ Why do you say that?,오?▸▸▸▸▸▸▸▸▸▸▸▸ 왜 그렇게 생각해?,3b5190832f461e3077fa14e31c20a089f697fbf7
8356|steps[2].dialogLine.dialogText,8356,steps[2].dialogLine.dialogText,MonoBehaviour,"I'm not usually interested in women my age,▸▸▸▸▸▸▸▸▸▸▸▸▸▸ buuuuutt...▸▸▸▸▸▸▸▸▸▸▸▸▸ I might have to make an exception...","나 원래는 내 또래 여자한테 별로 관심 없는데,▸▸▸▸▸▸▸▸▸▸▸▸▸▸ 근데...▸▸▸▸▸▸▸▸▸▸▸▸▸ 이번엔 예외를 둘 수도 있겠네...",8bb6aea5a1fd4336f6f76247ae9b9a86afd1c726
8356|steps[3].dialogLine.dialogText,8356,steps[3].dialogLine.dialogText,MonoBehaviour,"Hey,▸▸▸▸▸▸▸▸▸▸ as long as you're willing to throw some of that sugar baby money my way,▸▸▸▸▸▸▸▸▸▸ I'm sure we can work something out...","있잖아,▸▸▸▸▸▸▸▸▸▸ 네가 슈가베이비 돈 좀 나한테 쓸 생각 있으면,▸▸▸▸▸▸▸▸▸▸ 우리 뭔가 잘 맞춰볼 수 있을 것 같은데...",f35bd9999dc6a0969d8df8299d86e01d525638d9
8356|steps[4].dialogLine.dialogText,8356,steps[4].dialogLine.dialogText,MonoBehaviour,"Honestly,▸▸▸[hh]▸▸ I could use the work!▸▸▸▸▸[hahaha]","솔직히,▸▸▸[hh]▸▸ 나도 일 좀 필요하거든!▸▸▸▸▸[hahaha]",d481d6447881a865d1a19b0535a2cc9e6aa77808
8357|steps[0].dialogLine.dialogText,8357,steps[0].dialogLine.dialogText,MonoBehaviour,"Oh▸▸ my▸▸ god,▸▸ Lola,▸▸▸▸▸▸▸▸▸▸ you know what this reminds me of?","아▸▸ 세상에▸▸,▸▸ 롤라,▸▸▸▸▸▸▸▸▸▸ 이거 뭐 떠오르는 거 없어?",e8202b6a779498760acf802bc224be054e72cf00
8357|steps[1].dialogLine.dialogText,8357,steps[1].dialogLine.dialogText,MonoBehaviour,"Do you remember that one time we got drunk and made out with each other for like, thirty minutes?",우리 예전에 술 엄청 마시고 서로 한 삼십 분 동안 키스했던 거 기억나?,764634d59264947def54971ae0e8d748b21aea10
8357|steps[2].dialogLine.dialogText,8357,steps[2].dialogLine.dialogText,MonoBehaviour,"▸▸▸One▸▸ time?▸▸▸▸▸▸▸▸▸▸ Jessie,▸▸▸▸▸ we've made out at least a half a dozen times...","▸▸▸한 번?▸▸ 제시,▸▸▸▸▸▸▸▸▸▸ 우리 최소한 여섯 번은 키스했잖아...",844421a3bca8162d2169edf927148e41743e78e2
8357|steps[3].dialogLine.dialogText,8357,steps[3].dialogLine.dialogText,MonoBehaviour,Really?▸▸▸▸▸ How come I don't remember that?,진짜로?▸▸▸▸▸ 왜 난 기억이 안 나지?,94a8086916c943050fbd02eea67f35eafd45fa94
8357|steps[4].dialogLine.dialogText,8357,steps[4].dialogLine.dialogText,MonoBehaviour,You were usually wasted!▸▸ [hahaha]▸▸[aaaa]▸▸▸▸You start getting pretty handsy once you're drunk.,너 맨날 취해 있었잖아!▸▸ [hahaha]▸▸[aaaa]▸▸▸▸ 술 마시면 손버릇 엄청 심해지더라.,a023f172019340ce104abee0f0ab6dde1c4abab5
8357|steps[5].dialogLine.dialogText,8357,steps[5].dialogLine.dialogText,MonoBehaviour,[hmhmhm]▸▸[hhhh]▸▸I can't help it!▸▸▸▸▸▸▸▸▸▸ You know alcohol makes me horny.▸▸▸▸▸▸▸ How come you didn't stop me?,[hmhmhm]▸▸[hhhh]▸▸나도 어쩔 수 없어!▸▸▸▸▸▸▸▸▸▸ 술만 마시면 나 엄청 꼴리잖아.▸▸▸▸▸▸▸ 근데 넌 왜 안 말렸어?,1fa8bcfe719763fa7da26fa1dad3548132cb6d99
8357|steps[6].dialogLine.dialogText,8357,steps[6].dialogLine.dialogText,MonoBehaviour,"Uhhhh...▸▸▸▸▸ well,▸▸▸▸▸ I don't know,▸▸▸▸▸ maybe...▸▸▸▸▸▸▸▸▸▸▸▸▸ maybe I didn't mind it so much...","음...▸▸▸▸▸ 그게,▸▸▸▸▸ 나도 잘 모르겠는데,▸▸▸▸▸ 그냥...▸▸▸▸▸▸▸▸▸▸▸▸▸ 사실 별로 싫지 않았던 것 같아...",c9526d9ddbce2f5f3bddd1b7c966ccf6ef0975b5
8358|steps[0].dialogLine.dialogText,8358,steps[0].dialogLine.dialogText,MonoBehaviour,"We should get together and talk more about your fashion design ideas, Zoey.","우리 만나서 네 패션 디자인 얘기 더 해보자, 조이.",e6bb300988ca85f74f363466d0a432333bcf4587
8358|steps[1].dialogLine.dialogText,8358,steps[1].dialogLine.dialogText,MonoBehaviour,I dress only in the way the makes me feel most...▸▸▸▸▸▸▸▸▸▸ self-aligned.,난 그냥 내가 제일 나답다고 느끼는 방식으로만 옷 입어.,ea2fd1168774e2d5fdcc2edfdfc44b2e9af4eb5c
8358|steps[2].dialogLine.dialogText,8358,steps[2].dialogLine.dialogText,MonoBehaviour,"I recently started up a little fashion design business, you know.▸▸▸▸▸ I think we could work together!",나 요즘 작은 패션 디자인 사업 시작했거든.▸▸▸▸▸ 우리 같이 해보면 좋을 것 같아!,09ff7c42d010efb7e707a7b0a94171c34c2852d5
8358|steps[3].dialogLine.dialogText,8358,steps[3].dialogLine.dialogText,MonoBehaviour,"I'm picturing a whole alternative lifestyle brand, inspired by your look!▸▸▸▸▸ What do you say?","네 스타일에서 영감 받은 완전 새로운 라이프스타일 브랜드가 머릿속에 그려져!▸▸▸▸▸ 어때, 할래?",469b0e9e102c9de93af6b8fcabaaea17008af694
8358|steps[4].dialogLine.dialogText,8358,steps[4].dialogLine.dialogText,MonoBehaviour,"I would like to develop our relationship further...▸▸▸▸▸ however,▸▸▸▸▸▸▸▸▸▸ I've little interest in monetary reward.","우리 관계를 더 발전시키고 싶어...▸▸▸▸▸ 하지만,▸▸▸▸▸▸▸▸▸▸ 돈에는 별로 관심 없어.",8c2a63ea2c13c9b864950179dc99e7a764ca3dc2
8358|steps[5].dialogLine.dialogText,8358,steps[5].dialogLine.dialogText,MonoBehaviour,"Not in it for the money, huh?▸▸▸▸▸▸▸ Well,▸▸▸ perhaps there's something... ▸▸▸▸▸else...▸▸▸▸▸ I can offer?","돈 때문에 하는 건 아니구나?▸▸▸▸▸▸▸ 음,▸▸▸ 혹시...▸▸▸▸▸ 다른...▸▸▸▸▸ 걸 원해?",79748135ed363073738408d8655355cbfe3c2a8c
8359|steps[0].dialogLine.dialogText,8359,steps[0].dialogLine.dialogText,MonoBehaviour,Misty!▸▸▸▸▸▸▸▸▸▸▸▸▸ I meant to ask you earlier...▸▸▸▸▸▸▸▸▸▸ what▸▸▸ brings you to Inna De Poona?,미스티!▸▸▸▸▸▸▸▸▸▸▸▸▸ 아까부터 물어보고 싶었는데...▸▸▸▸▸▸▸▸▸▸ 너는▸▸▸ 왜 이나 드 푸나에 온 거야?,d7908a8442b84f91b11279cecc57183e4000a7a3
8359|steps[1].dialogLine.dialogText,8359,steps[1].dialogLine.dialogText,MonoBehaviour,"Were you invited to guest star at the strip club?▸▸▸▸▸ Or,▸▸▸▸▸ are you doing a tropical shoot?","스트립클럽에서 게스트로 초대받은 거야?▸▸▸▸▸ 아니면,▸▸▸▸▸ 트로피컬 화보 촬영하러 온 거야?",9dcd1bd9cf1b6fbf13b3902412d94df3e231f274
8359|steps[2].dialogLine.dialogText,8359,steps[2].dialogLine.dialogText,MonoBehaviour,"Actually,▸▸▸▸▸ I'm just here on vacation.▸▸▸▸▸▸▸▸▸▸ I needed to...▸▸▸▸▸ get away from it all for a while.",사실▸▸▸▸▸ 그냥 휴가 왔어.▸▸▸▸▸▸▸▸▸▸ 잠깐...▸▸▸▸▸ 모든 걸 좀 잊고 싶었거든.,8b7057584eeaa9705d16af46391121fb73fc5e47
8359|steps[3].dialogLine.dialogText,8359,steps[3].dialogLine.dialogText,MonoBehaviour,Truth is...▸▸▸▸▸▸▸▸▸▸ they don't really call me anymore.▸▸▸▸▸[hhhh]▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸ I guess that's▸▸▸▸▸ the industry though...,"사실은...▸▸▸▸▸▸▸▸▸▸ 이제 아무도 나한테 연락 안 해.▸▸▸▸▸[hhhh]▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸ 뭐,▸▸▸▸▸ 이 바닥이 원래 그렇지 뭐...",92dfa1985b126cef29a00bfa15863ca99fb77c34
8359|steps[4].dialogLine.dialogText,8359,steps[4].dialogLine.dialogText,MonoBehaviour,"Once you hit a certain age,▸▸▸▸▸ nobody wants you anymore...",나이 좀 들면▸▸▸▸▸ 아무도 안 찾더라...,aff393bc0825aad9674f8d93bfd70b111cd197f1
8359|steps[5].dialogLine.dialogText,8359,steps[5].dialogLine.dialogText,MonoBehaviour,What!?▸▸▸▸▸▸▸▸▸▸ How can that▸▸ be?▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸ Look at you![hh] You're stunning! You're beautiful! You're... PERFECT!,뭐!?▸▸▸▸▸▸▸▸▸▸ 그럴 리가▸▸ 없어!▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸ 너 좀 봐![hh] 진짜 멋지잖아! 예쁘고! 완벽하다고!,15edf45b3337855e722c14e9e108a52070256f78
8359|steps[6].dialogLine.dialogText,8359,steps[6].dialogLine.dialogText,MonoBehaviour,"Awww,▸▸ thank you sweetie.▸▸▸▸▸▸▸▸ You know...▸▸▸▸▸ you're pretty cute yourself...▸▸[hhmmhhmmhhmm]","아,▸▸ 고마워, 귀여운 녀석.▸▸▸▸▸▸▸▸ 있잖아...▸▸▸▸▸ 너도 꽤 귀엽다...?▸▸[hhmmhhmmhhmm]",bdf6279cb4195655973cf62a52d7d35de67a5ac5
8360|steps[0].dialogLine.dialogText,8360,steps[0].dialogLine.dialogText,MonoBehaviour,"Okay, yeah, cool, whatever, but, it would have been MUCH better▸[hh]▸ if▸▸ I▸▸ had a▸▸ MOJITO▸▸▸ in▸▸ my▸▸ hand...","그래, 알겠어, 좋아, 뭐든, 근데, 훨씬 더 좋았을 텐데▸[hh]▸ 만약에▸▸ 내가▸▸▸▸ 모히토▸▸▸ 한 잔을▸▸ 손에▸▸ 들고 있었으면...",2121603e86f847184274241835c9ce3f0d6b4066
8360|steps[1].dialogLine.dialogText,8360,steps[1].dialogLine.dialogText,MonoBehaviour,"Mmmm...▸▸▸▸▸▸▸▸▸▸▸▸▸ I could get in SO much trouble...▸▸▸▸▸▸▸▸ but,▸▸▸▸▸▸▸▸▸▸▸▸▸ maybe I can forget about that ID you showed me...","음...▸▸▸▸▸▸▸▸▸▸▸▸▸ 이러다 진짜 큰일 날 수도 있는데...▸▸▸▸▸▸▸▸ 그래도,▸▸▸▸▸▸▸▸▸▸▸▸▸ 네가 보여준 그 신분증은 그냥 못 본 척할 수도 있겠네...",b088f7c7d88796bf0f61b43de035ad5ab2baecde
8360|steps[2].dialogLine.dialogText,8360,steps[2].dialogLine.dialogText,MonoBehaviour,"Wait...▸▸▸▸▸▸▸▸ real▸ly?▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸ Okay that's like...▸▸▸ fucking cool?▸▸[hh]▸▸▸▸▸ You're kinda like,▸ awesome.","잠깐만...▸▸▸▸▸▸▸▸ 진▸짜로?▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸ 와, 그거 진짜...▸▸▸ 존나 멋진데?▸▸[hh]▸▸▸▸▸ 너 좀,▸ 대박이야.",38d34017800dff677bc5567f7c530d69ee817719
8360|steps[3].dialogLine.dialogText,8360,steps[3].dialogLine.dialogText,MonoBehaviour,"[hahahaha]▸▸▸▸▸▸▸▸▸▸[hhhh]▸▸▸▸▸▸▸▸▸▸If you say you're old enough to drink...▸▸▸▸▸ well,▸▸▸▸▸ I guess I'll just have to believe you.","[hahahaha]▸▸▸▸▸▸▸▸▸▸[hhhh]▸▸▸▸▸▸▸▸▸▸네가 술 마실 나이 됐다고 하면...▸▸▸▸▸ 뭐,▸▸▸▸▸ 그냥 믿어야지 뭐.",f3fce1a77b7c47e5cf84d34c877e43eaa5fac4f6
8360|steps[4].dialogLine.dialogText,8360,steps[4].dialogLine.dialogText,MonoBehaviour,"Yeah?▸▸ Well,▸▸ you kno[o]w...▸▸[hh]▸▸▸ that's not like,▸▸▸▸▸ the▸▸ ON▸▸LY thing I'm old enough to do...[hh]","그래?▸▸ 있잖아,▸▸ 너[o]...▸▸[hh]▸▸▸ 사실 그게▸▸▸▸▸ 내가▸▸ 할 수 있는▸▸ 유일한 건 아니거든...[hh]",1826c40b4b7b439954292c10045c10dac8bbf2d2
8361|steps[0].dialogLine.dialogText,8361,steps[0].dialogLine.dialogText,MonoBehaviour,"If my parents knew I was on out a date like this...▸▸▸▸▸▸▸▸▸▸ well,▸▸▸▸▸ I'm just happy they don't!","우리 부모님이 내가 이런 데이트 하는 거 알면...▸▸▸▸▸▸▸▸▸▸ 뭐,▸▸▸▸▸ 안 알아서 다행이야!",c467099b2f1dece95109ab3c5ab30e39a595995a
8361|steps[1].dialogLine.dialogText,8361,steps[1].dialogLine.dialogText,MonoBehaviour,"Tch,▸▸[hh]▸▸▸▸▸ fuck▸▸▸▸▸ them!▸▸▸▸▸▸▸[hh]▸▸▸▸▸ We should do something that our parents▸▸▸▸▸ REAL▸LY▸▸ wouldn't like...[h]▸▸","쳇,▸▸[hh]▸▸▸▸▸ 좆까▸▸▸▸▸ 그 인간들!▸▸▸▸▸▸▸[hh]▸▸▸▸▸ 우리 부모님이▸▸▸▸▸ 진짜▸로▸▸ 싫어할 만한 거 해보자...[h]▸▸",2c89b211b3fea9b4ecb116d82e2208a38d4ebfca
8361|steps[2].dialogLine.dialogText,8361,steps[2].dialogLine.dialogText,MonoBehaviour,"Well,▸▸▸▸▸▸▸▸▸▸ as long as they never find out... o-▸▸okay!▸▸▸▸▸▸▸ What do you have in mind?","뭐,▸▸▸▸▸▸▸▸▸▸ 절대 안 들키면... 어-▸▸그래!▸▸▸▸▸▸▸ 뭐 하고 싶은데?",f961ec6b4a16dbc1b398ef92e11acd482d59784d
8361|steps[3].dialogLine.dialogText,8361,steps[3].dialogLine.dialogText,MonoBehaviour,"U[u]mmmm...▸▸▸▸▸ can you think of anything you wanna do that they'd like,▸▸[hh]▸▸▸▸▸ NE▸▸VER▸▸▸▸▸ let▸▸ you▸▸ do?▸▸▸","[u]음...▸▸▸▸▸ 혹시 부모님이 절대▸▸[hh]▸▸▸▸▸ 절▸▸대▸▸▸▸▸ 못 하게▸▸ 하는▸▸ 거, 생각나는 거 있어?▸▸▸",93b667393ac1f146f6c6bfb40cb607be04e77909
